station,valid,tmpf,drct,sped,alti,p01i,vsby
LGA,2025-04-02 10:51,37.00,20.00,8.05,30.46,0.00,10.00
LGA,2025-04-02 11:51,39.00,40.00,11.50,30.49,0.00,10.00
LGA,2025-04-02 12:51,41.00,40.00,11.50,30.50,0.00,10.00
LGA,2025-04-02 13:51,40.00,40.00,13.80,30.50,0.00,10.00
LGA,2025-04-02 14:51,42.00,40.00,13.80,30.49,0.00,10.00
LGA,2025-04-02 15:51,43.00,40.00,17.25,30.49,0.00,10.00
LGA,2025-04-02 16:51,44.00,40.00,13.80,30.48,0.00,10.00
LGA,2025-04-02 17:51,46.00,70.00,11.50,30.47,0.00,10.00
LGA,2025-04-02 18:08,48.00,130.00,8.05,30.47,0.00,10.00
LGA,2025-04-02 18:51,46.00,150.00,11.50,30.48,0.00,10.00
LGA,2025-04-02 19:51,44.00,140.00,12.65,30.49,0.00,10.00
LGA,2025-04-02 20:51,44.00,120.00,16.10,30.45,0.00,10.00
LGA,2025-04-02 21:51,43.00,160.00,10.35,30.47,0.00,10.00
LGA,2025-04-02 22:51,43.00,120.00,17.25,30.40,0.00,10.00
LGA,2025-04-02 23:51,45.00,130.00,9.20,30.39,T,10.00
LGA,2025-04-03 00:16,43.00,160.00,14.95,30.39,T,10.00
LGA,2025-04-03 00:51,44.00,160.00,12.65,30.40,T,10.00
LGA,2025-04-03 01:51,45.00,160.00,16.10,30.36,0.00,10.00
LGA,2025-04-03 02:47,44.60,170.00,10.35,30.34,0.00,10.00
LGA,2025-04-03 02:51,45.00,170.00,11.50,30.34,0.00,10.00
LGA,2025-04-03 03:41,46.00,150.00,11.50,30.34,0.00,10.00
LGA,2025-04-03 03:43,46.00,150.00,13.80,30.34,0.00,10.00
LGA,2025-04-03 03:51,46.00,160.00,12.65,30.32,0.00,10.00
LGA,2025-04-03 04:51,46.00,140.00,10.35,30.30,0.00,10.00
LGA,2025-04-03 05:13,46.00,140.00,10.35,30.29,0.00,10.00
LGA,2025-04-03 05:51,46.00,130.00,8.05,30.28,0.00,10.00
LGA,2025-04-03 06:35,45.00,120.00,8.05,30.28,T,3.00
LGA,2025-04-03 06:51,45.00,130.00,8.05,30.28,0.01,4.00
LGA,2025-04-03 07:41,45.00,120.00,9.20,30.24,0.01,5.00
LGA,2025-04-03 07:51,45.00,130.00,9.20,30.23,0.01,7.00
LGA,2025-04-03 08:51,46.00,100.00,6.90,30.21,0.02,4.00
LGA,2025-04-03 09:13,46.00,130.00,5.75,30.20,0.01,2.00
LGA,2025-04-03 09:45,46.40,130.00,10.35,30.18,0.02,2.00
LGA,2025-04-03 09:51,46.00,130.00,8.05,30.18,0.03,2.00
LGA,2025-04-03 10:51,48.00,170.00,4.60,30.14,T,2.00
LGA,2025-04-03 11:51,49.00,180.00,6.90,30.12,T,2.00
LGA,2025-04-03 12:51,51.00,180.00,5.75,30.09,T,3.00
LGA,2025-04-03 13:49,51.80,190.00,5.75,30.10,0.00,3.00
LGA,2025-04-03 13:51,52.00,190.00,4.60,30.10,0.00,3.00
LGA,2025-04-03 14:51,53.00,0.00,0.00,30.10,T,3.00
LGA,2025-04-03 15:51,56.00,190.00,4.60,30.06,0.00,5.00
LGA,2025-04-03 15:59,57.00,200.00,5.75,30.05,0.00,5.00
LGA,2025-04-03 16:51,59.00,200.00,6.90,30.03,0.00,5.00
LGA,2025-04-03 17:51,62.00,200.00,8.05,30.01,0.00,6.00
LGA,2025-04-03 18:29,66.00,210.00,10.35,30.00,0.00,7.00
LGA,2025-04-03 18:51,69.00,200.00,12.65,29.99,0.00,7.00
LGA,2025-04-03 19:20,70.00,210.00,13.80,29.97,0.00,10.00
LGA,2025-04-03 19:51,70.00,190.00,11.50,29.96,0.00,10.00
LGA,2025-04-03 20:51,68.00,180.00,8.05,29.96,0.00,10.00
LGA,2025-04-03 21:51,65.00,180.00,11.50,29.94,0.00,10.00
LGA,2025-04-03 22:51,68.00,190.00,8.05,29.93,0.00,10.00
LGA,2025-04-03 23:51,72.00,220.00,13.80,29.94,0.00,10.00
LGA,2025-04-04 00:51,73.00,230.00,11.50,29.97,0.00,10.00
LGA,2025-04-04 01:51,73.00,210.00,10.35,29.95,0.00,10.00
LGA,2025-04-04 02:51,73.00,220.00,13.80,29.95,0.00,10.00
LGA,2025-04-04 03:51,73.00,240.00,11.50,29.96,0.00,10.00
LGA,2025-04-04 04:51,73.00,230.00,11.50,29.96,0.00,10.00
LGA,2025-04-04 05:51,74.00,260.00,13.80,29.97,0.00,10.00
LGA,2025-04-04 06:51,73.00,260.00,8.05,29.96,0.00,10.00
LGA,2025-04-04 07:51,72.00,260.00,13.80,29.97,0.00,10.00
LGA,2025-04-04 08:51,70.00,300.00,11.50,30.00,0.00,10.00
LGA,2025-04-04 09:51,63.00,340.00,11.50,30.05,0.01,10.00
LGA,2025-04-04 10:51,60.00,0.00,0.00,30.07,0.09,10.00
LGA,2025-04-04 11:51,63.00,250.00,4.60,30.09,T,10.00
LGA,2025-04-04 12:51,60.00,310.00,5.75,30.11,T,10.00
LGA,2025-04-04 13:51,61.00,320.00,8.05,30.12,0.00,10.00
LGA,2025-04-04 14:51,61.00,310.00,11.50,30.15,0.00,10.00
LGA,2025-04-04 15:51,63.00,320.00,10.35,30.14,0.00,10.00
LGA,2025-04-04 16:51,63.00,310.00,14.95,30.15,0.00,10.00
LGA,2025-04-04 17:51,66.00,310.00,13.80,30.15,0.00,10.00
LGA,2025-04-04 18:51,67.00,300.00,13.80,30.15,0.00,10.00
LGA,2025-04-04 19:51,67.00,320.00,9.20,30.16,0.00,10.00
LGA,2025-04-04 20:51,65.00,310.00,11.50,30.17,0.00,10.00
LGA,2025-04-04 21:51,64.00,300.00,8.05,30.19,0.00,10.00
LGA,2025-04-04 22:51,63.00,310.00,10.35,30.21,0.00,10.00
LGA,2025-04-04 23:51,62.00,320.00,8.05,30.23,0.00,10.00
LGA,2025-04-05 00:51,60.00,320.00,8.05,30.25,0.00,10.00
LGA,2025-04-05 01:51,61.00,360.00,4.60,30.28,0.00,10.00
LGA,2025-04-05 02:51,57.00,50.00,8.05,30.29,0.00,10.00
LGA,2025-04-05 03:51,57.00,60.00,6.90,30.30,0.00,10.00
LGA,2025-04-05 04:51,57.00,0.00,0.00,30.30,0.00,10.00
LGA,2025-04-05 05:51,54.00,40.00,5.75,30.29,0.00,10.00
LGA,2025-04-05 06:51,54.00,50.00,3.45,30.30,0.00,10.00
LGA,2025-04-05 07:51,55.00,70.00,6.90,30.30,0.00,10.00
LGA,2025-04-05 08:51,54.00,50.00,6.90,30.30,0.00,10.00
LGA,2025-04-05 09:51,55.00,120.00,16.10,30.31,0.00,10.00
LGA,2025-04-05 10:51,53.00,100.00,17.25,30.34,0.00,10.00
LGA,2025-04-05 11:51,53.00,100.00,16.10,30.34,0.00,10.00
LGA,2025-04-05 12:51,52.00,110.00,19.55,30.34,0.00,10.00
LGA,2025-04-05 13:51,52.00,110.00,16.10,30.33,0.00,10.00
LGA,2025-04-05 14:51,52.00,120.00,18.40,30.30,0.00,10.00
LGA,2025-04-05 15:51,49.00,130.00,19.55,30.27,T,10.00
LGA,2025-04-05 16:51,48.00,110.00,13.80,30.26,0.02,10.00
LGA,2025-04-05 17:51,47.00,110.00,16.10,30.22,0.02,10.00
LGA,2025-04-05 18:51,48.00,110.00,16.10,30.16,T,10.00
LGA,2025-04-05 19:43,48.00,130.00,17.25,30.10,T,8.00
LGA,2025-04-05 19:51,48.00,110.00,16.10,30.10,T,8.00
LGA,2025-04-05 20:15,47.00,110.00,16.10,30.10,0.00,7.00
LGA,2025-04-05 20:48,46.40,80.00,8.05,30.11,T,2.50
LGA,2025-04-05 20:51,47.00,70.00,6.90,30.12,T,2.50
LGA,2025-04-05 20:58,46.00,60.00,6.90,30.12,T,2.00
LGA,2025-04-05 21:09,46.00,40.00,10.35,30.12,0.01,2.00
LGA,2025-04-05 21:38,46.00,60.00,9.20,30.10,0.02,1.50
LGA,2025-04-05 21:51,45.00,60.00,10.35,30.09,0.02,1.50
LGA,2025-04-05 21:53,45.00,60.00,10.35,30.09,0.01,1.50
LGA,2025-04-05 22:51,45.00,60.00,17.25,30.07,0.01,1.50
LGA,2025-04-05 23:42,44.00,40.00,13.80,30.08,T,2.00
LGA,2025-04-05 23:51,44.00,40.00,14.95,30.08,T,2.00
LGA,2025-04-06 00:15,44.00,50.00,17.25,30.07,T,6.00
LGA,2025-04-06 00:51,44.00,40.00,16.10,30.06,T,6.00
LGA,2025-04-06 01:51,44.00,50.00,16.10,30.05,0.00,6.00
LGA,2025-04-06 02:51,44.00,40.00,16.10,30.01,0.00,6.00
LGA,2025-04-06 03:51,44.00,40.00,12.65,29.98,0.00,6.00
LGA,2025-04-06 04:51,44.00,50.00,16.10,29.92,0.19,4.00
LGA,2025-04-06 05:22,43.00,50.00,8.05,29.93,0.05,6.00
LGA,2025-04-06 05:36,44.00,30.00,8.05,29.93,0.16,4.00
LGA,2025-04-06 05:51,44.00,50.00,9.20,29.91,0.22,5.00
LGA,2025-04-06 06:51,44.00,60.00,6.90,29.87,0.27,5.00
LGA,2025-04-06 07:41,44.00,40.00,4.60,29.85,T,5.00
LGA,2025-04-06 07:51,44.00,50.00,5.75,29.84,T,5.00
LGA,2025-04-06 08:51,44.00,50.00,4.60,29.80,0.00,6.00
LGA,2025-04-06 08:58,44.00,60.00,4.60,29.79,0.00,6.00
LGA,2025-04-06 09:37,44.00,40.00,4.60,29.79,0.00,6.00
LGA,2025-04-06 09:51,44.00,20.00,4.60,29.79,0.00,6.00
LGA,2025-04-06 10:43,44.00,30.00,4.60,29.80,0.00,4.00
LGA,2025-04-06 10:51,45.00,30.00,4.60,29.80,0.00,4.00
LGA,2025-04-06 10:59,45.00,30.00,5.75,29.80,0.00,2.00
LGA,2025-04-06 11:51,45.00,350.00,10.35,29.82,T,2.00
LGA,2025-04-06 12:51,45.00,40.00,4.60,29.80,0.01,2.00
LGA,2025-04-06 13:38,46.00,20.00,8.05,29.81,T,6.00
LGA,2025-04-06 13:51,47.00,360.00,8.05,29.82,T,6.00
LGA,2025-04-06 14:51,48.00,350.00,9.20,29.83,T,8.00
LGA,2025-04-06 15:02,49.00,340.00,9.20,29.83,T,8.00
LGA,2025-04-06 15:28,49.00,20.00,5.75,29.82,T,10.00
LGA,2025-04-06 15:51,49.00,360.00,6.90,29.82,T,10.00
LGA,2025-04-06 16:08,50.00,20.00,5.75,29.81,T,10.00
LGA,2025-04-06 16:51,51.00,310.00,5.75,29.82,T,10.00
LGA,2025-04-06 17:51,54.00,320.00,3.45,29.82,T,10.00
LGA,2025-04-06 18:51,53.00,310.00,8.05,29.83,0.00,10.00
LGA,2025-04-06 19:51,55.00,310.00,10.35,29.79,0.00,10.00
LGA,2025-04-06 20:51,55.00,320.00,8.05,29.79,0.00,10.00
LGA,2025-04-06 21:51,55.00,320.00,8.05,29.82,0.00,10.00
LGA,2025-04-06 22:51,54.00,310.00,9.20,29.85,0.00,10.00
LGA,2025-04-06 23:51,55.00,330.00,12.65,29.86,0.00,10.00
LGA,2025-04-07 00:51,54.00,330.00,8.05,29.87,0.00,10.00
LGA,2025-04-07 01:51,54.00,330.00,9.20,29.89,0.00,10.00
LGA,2025-04-07 02:51,52.00,320.00,9.20,29.89,0.00,10.00
LGA,2025-04-07 03:51,51.00,320.00,8.05,29.87,0.00,10.00
LGA,2025-04-07 04:51,51.00,330.00,4.60,29.86,0.00,10.00
LGA,2025-04-07 05:51,50.00,360.00,6.90,29.84,0.00,10.00
LGA,2025-04-07 06:51,49.00,350.00,9.20,29.85,T,10.00
LGA,2025-04-07 07:51,45.00,360.00,9.20,29.87,T,9.00
LGA,2025-04-07 08:51,42.00,360.00,11.50,29.87,0.02,10.00
LGA,2025-04-07 09:44,41.00,10.00,10.35,29.88,T,10.00
LGA,2025-04-07 09:51,41.00,10.00,11.50,29.88,T,10.00
LGA,2025-04-07 10:10,41.00,50.00,11.50,29.87,0.00,10.00
LGA,2025-04-07 10:51,40.00,30.00,11.50,29.86,0.00,10.00
LGA,2025-04-07 11:51,40.00,20.00,12.65,29.86,T,4.00
LGA,2025-04-07 12:48,41.00,40.00,9.20,29.86,0.01,2.50
LGA,2025-04-07 12:51,40.00,50.00,10.35,29.86,0.02,2.50
LGA,2025-04-07 12:58,41.00,50.00,11.50,29.86,T,2.50
LGA,2025-04-07 13:51,41.00,60.00,12.65,29.82,0.02,4.00
LGA,2025-04-07 14:51,42.00,40.00,9.20,29.82,0.03,5.00
LGA,2025-04-07 14:58,42.00,40.00,10.35,29.82,T,5.00
LGA,2025-04-07 15:41,43.00,50.00,14.95,29.78,0.02,6.00
LGA,2025-04-07 15:49,42.80,60.00,13.80,29.79,0.03,6.00
LGA,2025-04-07 15:51,43.00,60.00,14.95,29.78,0.03,6.00
LGA,2025-04-07 16:51,43.00,60.00,13.80,29.76,0.02,6.00
LGA,2025-04-07 17:51,43.00,50.00,14.95,29.77,0.02,7.00
LGA,2025-04-07 18:51,44.00,70.00,16.10,29.71,0.00,10.00
LGA,2025-04-07 19:20,44.00,50.00,12.65,29.71,0.00,10.00
LGA,2025-04-07 19:51,43.00,50.00,11.50,29.71,0.00,10.00
LGA,2025-04-07 20:03,44.00,50.00,10.35,29.73,0.00,10.00
LGA,2025-04-07 20:51,43.00,50.00,11.50,29.71,T,10.00
LGA,2025-04-07 21:03,43.00,60.00,12.65,29.70,0.00,9.00
LGA,2025-04-07 21:51,42.00,70.00,10.35,29.68,T,6.00
LGA,2025-04-07 22:51,43.00,50.00,11.50,29.70,T,10.00
LGA,2025-04-07 23:51,44.00,60.00,9.20,29.69,0.00,10.00
LGA,2025-04-08 00:51,43.00,70.00,10.35,29.69,0.00,10.00
LGA,2025-04-08 01:48,42.80,60.00,8.05,29.67,0.00,10.00
LGA,2025-04-08 01:51,42.00,70.00,10.35,29.67,0.00,10.00
LGA,2025-04-08 02:51,42.00,60.00,5.75,29.67,0.00,10.00
LGA,2025-04-08 03:51,42.00,60.00,4.60,29.64,0.00,10.00
LGA,2025-04-08 04:26,42.00,70.00,4.60,29.65,0.00,10.00
LGA,2025-04-08 04:51,42.00,80.00,5.75,29.63,0.00,10.00
LGA,2025-04-08 05:48,42.80,0.00,0.00,29.66,T,9.00
LGA,2025-04-08 05:51,42.00,0.00,0.00,29.66,T,8.00
LGA,2025-04-08 06:09,42.00,80.00,4.60,29.59,T,6.00
LGA,2025-04-08 06:51,42.00,0.00,0.00,29.61,T,10.00
LGA,2025-04-08 07:41,42.00,0.00,0.00,29.60,T,10.00
LGA,2025-04-08 07:51,42.00,120.00,3.45,29.60,T,10.00
LGA,2025-04-08 08:40,43.00,270.00,9.20,29.59,0.00,10.00
LGA,2025-04-08 08:51,44.00,260.00,5.75,29.59,0.00,10.00
LGA,2025-04-08 09:49,44.60,280.00,6.90,29.59,0.00,10.00
LGA,2025-04-08 09:51,44.00,270.00,5.75,29.59,0.00,10.00
LGA,2025-04-08 10:17,44.00,250.00,13.80,29.60,0.00,10.00
LGA,2025-04-08 10:51,44.00,270.00,12.65,29.61,0.00,10.00
LGA,2025-04-08 11:06,44.00,260.00,17.25,29.62,0.00,10.00
LGA,2025-04-08 11:40,42.00,290.00,23.00,29.64,0.00,10.00
LGA,2025-04-08 11:51,42.00,300.00,21.85,29.65,0.00,10.00
LGA,2025-04-08 12:51,40.00,290.00,23.00,29.67,0.00,10.00
LGA,2025-04-08 13:51,39.00,290.00,25.30,29.69,0.00,10.00
LGA,2025-04-08 14:51,41.00,290.00,27.60,29.69,0.00,10.00
LGA,2025-04-08 15:51,42.00,290.00,26.45,29.70,0.00,10.00
LGA,2025-04-08 16:51,43.00,300.00,26.45,29.70,0.00,10.00
LGA,2025-04-08 17:51,44.00,280.00,26.45,29.72,0.00,10.00
LGA,2025-04-08 18:51,45.00,290.00,24.15,29.72,0.00,10.00
LGA,2025-04-08 19:51,44.00,310.00,26.45,29.74,0.00,10.00
LGA,2025-04-08 20:51,44.00,300.00,28.75,29.77,0.00,10.00
LGA,2025-04-08 21:51,44.00,310.00,27.60,29.81,0.00,10.00
LGA,2025-04-08 22:51,43.00,310.00,28.75,29.86,0.00,10.00
LGA,2025-04-08 23:51,40.00,310.00,25.30,29.90,0.00,10.00
LGA,2025-04-09 00:51,39.00,330.00,12.65,29.94,0.00,10.00
LGA,2025-04-09 01:51,39.00,310.00,17.25,29.98,0.00,10.00
LGA,2025-04-09 02:51,38.00,300.00,23.00,30.01,0.00,10.00
LGA,2025-04-09 03:51,37.00,300.00,17.25,30.04,0.00,10.00
LGA,2025-04-09 04:51,37.00,270.00,13.80,30.07,0.00,10.00
LGA,2025-04-09 05:51,36.00,290.00,17.25,30.09,0.00,10.00
LGA,2025-04-09 06:51,36.00,310.00,13.80,30.11,0.00,10.00
LGA,2025-04-09 07:51,35.00,330.00,18.40,30.13,0.00,10.00
LGA,2025-04-09 08:51,34.00,310.00,18.40,30.16,0.00,10.00
LGA,2025-04-09 09:51,33.00,310.00,14.95,30.19,0.00,10.00
LGA,2025-04-09 10:51,33.00,310.00,14.95,30.23,0.00,10.00
LGA,2025-04-09 11:51,34.00,320.00,21.85,30.24,0.00,10.00
LGA,2025-04-09 12:51,34.00,330.00,18.40,30.25,0.00,10.00
LGA,2025-04-09 13:51,36.00,340.00,14.95,30.27,0.00,10.00
LGA,2025-04-09 14:51,38.00,320.00,13.80,30.27,0.00,10.00
LGA,2025-04-09 15:51,41.00,310.00,8.05,30.27,0.00,10.00
LGA,2025-04-09 16:51,43.00,20.00,3.45,30.25,0.00,10.00
LGA,2025-04-09 17:51,45.00,300.00,8.05,30.24,0.00,10.00
LGA,2025-04-09 18:51,47.00,300.00,13.80,30.23,0.00,10.00
LGA,2025-04-09 19:51,48.00,M,6.90,30.22,0.00,10.00
LGA,2025-04-09 20:51,49.00,190.00,8.05,30.21,0.00,10.00
LGA,2025-04-09 21:51,49.00,200.00,11.50,30.21,0.00,10.00
LGA,2025-04-09 22:51,43.00,180.00,18.40,30.24,0.00,10.00
LGA,2025-04-09 23:51,41.00,180.00,17.25,30.25,0.00,10.00
LGA,2025-04-10 00:51,42.00,190.00,17.25,30.27,0.00,10.00
LGA,2025-04-10 01:51,42.00,190.00,13.80,30.29,0.00,10.00
LGA,2025-04-10 02:51,42.00,180.00,9.20,30.29,0.00,10.00
LGA,2025-04-10 03:51,43.00,190.00,8.05,30.29,0.00,10.00
LGA,2025-04-10 04:51,43.00,220.00,4.60,30.32,0.00,10.00
LGA,2025-04-10 05:51,43.00,210.00,8.05,30.32,0.00,10.00
LGA,2025-04-10 06:51,42.00,220.00,5.75,30.32,0.00,10.00
LGA,2025-04-10 07:51,42.00,0.00,0.00,30.32,0.00,10.00
LGA,2025-04-10 08:51,43.00,0.00,0.00,30.32,0.00,10.00
LGA,2025-04-10 09:51,43.00,0.00,0.00,30.33,0.00,10.00
LGA,2025-04-10 10:51,43.00,150.00,5.75,30.34,0.00,10.00
LGA,2025-04-10 11:51,45.00,60.00,8.05,30.35,0.00,10.00
LGA,2025-04-10 12:51,44.00,50.00,10.35,30.35,0.00,10.00
LGA,2025-04-10 13:51,46.00,40.00,9.20,30.34,0.00,10.00
LGA,2025-04-10 14:51,48.00,130.00,11.50,30.35,0.00,10.00
LGA,2025-04-10 15:51,49.00,160.00,14.95,30.33,0.00,10.00
LGA,2025-04-10 16:51,50.00,170.00,14.95,30.33,0.00,10.00
LGA,2025-04-10 17:51,48.00,180.00,13.80,30.33,0.00,10.00
LGA,2025-04-10 18:51,47.00,160.00,19.55,30.33,0.00,10.00
LGA,2025-04-10 19:51,46.00,150.00,13.80,30.31,0.00,10.00
LGA,2025-04-10 20:51,43.00,170.00,11.50,30.32,T,10.00
LGA,2025-04-10 21:51,42.00,70.00,11.50,30.29,0.01,10.00
LGA,2025-04-10 22:51,43.00,80.00,8.05,30.28,T,10.00
LGA,2025-04-10 23:51,44.00,120.00,10.35,30.27,0.00,10.00
LGA,2025-04-11 00:51,44.00,140.00,5.75,30.28,0.00,10.00
LGA,2025-04-11 01:51,44.00,130.00,8.05,30.28,0.00,10.00
LGA,2025-04-11 02:51,43.00,110.00,13.80,30.26,0.00,10.00
LGA,2025-04-11 03:51,43.00,100.00,12.65,30.23,0.00,10.00
LGA,2025-04-11 04:51,43.00,90.00,11.50,30.21,0.00,10.00
LGA,2025-04-11 05:51,43.00,140.00,9.20,30.22,0.00,10.00
LGA,2025-04-11 06:51,43.00,120.00,6.90,30.20,0.00,10.00
LGA,2025-04-11 07:51,43.00,100.00,11.50,30.18,0.00,10.00
LGA,2025-04-11 08:51,43.00,90.00,10.35,30.17,T,10.00
LGA,2025-04-11 09:51,43.00,60.00,9.20,30.17,0.00,10.00
LGA,2025-04-11 10:51,43.00,70.00,11.50,30.16,T,10.00
LGA,2025-04-11 11:33,43.00,60.00,12.65,30.17,0.00,10.00
LGA,2025-04-11 11:44,44.00,50.00,12.65,30.18,0.00,10.00
LGA,2025-04-11 11:51,43.00,50.00,11.50,30.18,0.00,10.00
LGA,2025-04-11 12:51,43.00,50.00,11.50,30.18,0.00,10.00
LGA,2025-04-11 13:51,43.00,50.00,13.80,30.19,0.00,10.00
LGA,2025-04-11 14:51,44.00,50.00,16.10,30.19,0.02,7.00
LGA,2025-04-11 15:51,44.00,40.00,14.95,30.18,0.01,7.00
LGA,2025-04-11 16:51,44.00,50.00,18.40,30.16,T,6.00
LGA,2025-04-11 17:51,44.00,50.00,16.10,30.16,0.01,7.00
LGA,2025-04-11 18:51,45.00,40.00,14.95,30.14,T,7.00
LGA,2025-04-11 19:51,45.00,40.00,14.95,30.11,T,10.00
LGA,2025-04-11 20:51,45.00,40.00,18.40,30.09,T,10.00
LGA,2025-04-11 21:51,46.00,40.00,17.25,30.09,0.00,10.00
LGA,2025-04-11 22:51,45.00,40.00,17.25,30.08,0.01,10.00
LGA,2025-04-11 23:08,45.00,50.00,16.10,30.07,T,10.00
LGA,2025-04-11 23:51,44.00,60.00,14.95,30.07,0.03,10.00
LGA,2025-04-12 00:24,43.00,60.00,14.95,30.07,0.02,9.00
LGA,2025-04-12 00:51,44.00,70.00,17.25,30.06,0.03,10.00
LGA,2025-04-12 01:05,44.00,80.00,17.25,30.06,T,10.00
LGA,2025-04-12 01:51,44.00,40.00,17.25,30.04,0.04,10.00
LGA,2025-04-12 02:51,43.00,50.00,18.40,30.04,0.05,7.00
LGA,2025-04-12 03:03,43.00,40.00,19.55,30.04,0.02,6.00
LGA,2025-04-12 03:28,43.00,50.00,17.25,30.02,0.06,6.00
LGA,2025-04-12 03:51,43.00,30.00,13.80,30.02,0.12,7.00
LGA,2025-04-12 04:39,41.00,60.00,24.15,30.01,0.09,5.00
LGA,2025-04-12 04:51,40.00,60.00,26.45,30.00,0.11,6.00
LGA,2025-04-12 05:51,40.00,30.00,16.10,29.99,0.06,9.00
LGA,2025-04-12 06:25,39.00,360.00,13.80,29.99,0.06,6.00
LGA,2025-04-12 06:40,39.00,10.00,17.25,29.97,0.08,4.00
LGA,2025-04-12 06:51,39.00,10.00,17.25,29.96,0.08,5.00
LGA,2025-04-12 07:27,38.00,20.00,16.10,29.94,0.05,3.00
LGA,2025-04-12 07:42,38.00,20.00,10.35,29.96,0.09,8.00
LGA,2025-04-12 07:51,38.00,10.00,13.80,29.96,0.09,10.00
LGA,2025-04-12 08:29,38.00,20.00,14.95,29.96,0.05,3.00
LGA,2025-04-12 08:48,37.40,20.00,13.80,29.96,0.06,4.00
LGA,2025-04-12 08:51,38.00,10.00,13.80,29.96,0.06,5.00
LGA,2025-04-12 09:11,37.00,20.00,14.95,29.96,0.05,4.00
LGA,2025-04-12 09:46,37.40,10.00,13.80,29.96,0.08,6.00
LGA,2025-04-12 09:51,37.00,20.00,13.80,29.95,0.08,5.00
LGA,2025-04-12 10:51,38.00,20.00,13.80,29.95,0.01,4.00
LGA,2025-04-12 11:51,38.00,20.00,18.40,29.95,0.05,4.00
LGA,2025-04-12 12:51,38.00,20.00,12.65,29.94,0.05,4.00
LGA,2025-04-12 13:45,37.40,30.00,13.80,29.95,T,1.50
LGA,2025-04-12 13:51,38.00,20.00,16.10,29.95,T,1.50
LGA,2025-04-12 14:51,39.00,30.00,13.80,29.95,0.01,1.50
LGA,2025-04-12 15:29,39.00,30.00,14.95,29.95,T,4.00
LGA,2025-04-12 15:51,39.00,30.00,17.25,29.95,T,5.00
LGA,2025-04-12 16:51,40.00,20.00,13.80,29.95,0.00,6.00
LGA,2025-04-12 17:51,40.00,10.00,10.35,29.94,T,5.00
LGA,2025-04-12 18:35,40.00,20.00,13.80,29.93,0.01,2.50
LGA,2025-04-12 18:51,40.00,10.00,10.35,29.93,0.03,2.50
LGA,2025-04-12 19:51,40.00,360.00,13.80,29.92,T,2.50
LGA,2025-04-12 20:51,40.00,350.00,12.65,29.92,T,2.50
LGA,2025-04-12 21:39,40.00,10.00,12.65,29.92,0.00,7.00
LGA,2025-04-12 21:51,41.00,360.00,10.35,29.93,0.00,7.00
LGA,2025-04-12 22:51,41.00,350.00,13.80,29.93,T,6.00
LGA,2025-04-12 23:51,40.00,20.00,10.35,29.94,T,5.00
LGA,2025-04-13 00:51,40.00,20.00,12.65,29.95,T,8.00
LGA,2025-04-13 01:51,41.00,10.00,13.80,29.95,T,8.00
LGA,2025-04-13 02:51,40.00,360.00,12.65,29.94,0.01,6.00
LGA,2025-04-13 03:51,39.00,10.00,9.20,29.94,T,6.00
LGA,2025-04-13 04:51,40.00,360.00,10.35,29.93,T,6.00
LGA,2025-04-13 05:51,40.00,20.00,10.35,29.92,T,8.00
LGA,2025-04-13 06:51,40.00,350.00,13.80,29.90,T,10.00
LGA,2025-04-13 07:51,40.00,350.00,13.80,29.88,T,10.00
LGA,2025-04-13 08:51,40.00,20.00,6.90,29.89,T,9.00
LGA,2025-04-13 09:43,41.00,350.00,5.75,29.89,T,10.00
LGA,2025-04-13 09:51,42.00,340.00,5.75,29.89,T,10.00
LGA,2025-04-13 10:51,42.00,340.00,10.35,29.92,T,10.00
LGA,2025-04-13 11:30,43.00,360.00,14.95,29.92,0.00,10.00
LGA,2025-04-13 11:51,43.00,350.00,14.95,29.93,0.00,10.00
LGA,2025-04-13 12:51,44.00,360.00,16.10,29.91,0.00,10.00
LGA,2025-04-13 13:51,47.00,330.00,14.95,29.91,0.00,10.00
LGA,2025-04-13 14:51,49.00,340.00,16.10,29.90,0.00,10.00
LGA,2025-04-13 15:51,52.00,330.00,12.65,29.89,0.00,10.00
LGA,2025-04-13 16:51,53.00,340.00,11.50,29.88,0.00,10.00
LGA,2025-04-13 17:51,53.00,320.00,13.80,29.86,0.00,10.00
LGA,2025-04-13 18:51,54.00,330.00,17.25,29.85,0.00,10.00
LGA,2025-04-13 19:51,55.00,350.00,14.95,29.84,0.00,10.00
LGA,2025-04-13 20:51,56.00,350.00,12.65,29.84,0.00,10.00
LGA,2025-04-13 21:51,56.00,350.00,14.95,29.84,0.00,10.00
LGA,2025-04-13 22:51,56.00,340.00,9.20,29.85,0.00,10.00
LGA,2025-04-13 23:51,55.00,330.00,5.75,29.86,0.00,10.00
LGA,2025-04-14 00:51,52.00,310.00,4.60,29.88,0.00,10.00
LGA,2025-04-14 01:51,54.00,280.00,3.45,29.89,0.00,10.00
LGA,2025-04-14 02:51,55.00,300.00,8.05,29.89,0.00,10.00
LGA,2025-04-14 03:51,53.00,310.00,12.65,29.89,0.00,10.00
LGA,2025-04-14 04:51,52.00,10.00,4.60,29.90,0.00,10.00
LGA,2025-04-14 05:51,51.00,300.00,6.90,29.90,0.00,10.00
LGA,2025-04-14 06:51,51.00,250.00,4.60,29.90,0.00,10.00
LGA,2025-04-14 07:51,49.00,0.00,0.00,29.89,0.00,10.00
